id,title,year,description,genres,rating,num_votes,adult
261168,Family Honor,1990,"Norman Law directed this Hong Kong gangster film about siblings joined by a common enemy. Tao is a ruthless loan shark, whose brother, Fu Sai Hang, is the captain of the local police. When the mob guns down Tao, his brother becomes a vigilante out for revenge. Aided by his capable girlfriend, Hor-Yee, the captain brings down the villains in an explosive finale.","['Action', 'Drama']",7.0,2,False
405806,The Earth Day Special,1990,"The Earth Day Special is a television special revolving around Earth Day that aired on ABC on April 22, 1990. Sponsored by Time Warner, the special featured an all-star cast addressing concerns about global warming, deforestation, and other environmental ills.","['Documentary', 'TV Movie']",6.455,11,False
44909,Ghoulies III: Ghoulies Go to College,1990,"A college teacher brings the little creatures back to his campus, where they proceed to terrorize the faculty and students.","['Horror', 'Comedy']",5.2,118,True
74273,Vampire Settle On Police Camp,1990,"Police School is haunted. Chan Sir and Tong Sir in order to drive out the ghosts, so they find out nine police, who is the dragon-year born, to practice an array. Because of arrogant of Inspector Li Lan Yuk, makes others with bad feeling. They decide to play a trick on her and have lots of joke. They know the goal of training is to seize the ghosts, they all left the training. But the camp is already controlled by the ghosts, causes they stay here to help Chan to seize the ghosts. In Lunar night, on July 14, Chan unable to seize the ghosts, Madam Lee takes out the family secrets and turns into a Taoist priestess to fight with the ghosts. At last, Lee and master drive out all the ghosts","['Horror', 'Action']",5.5,4,True
308810,Riki-Oh 2: Child of Destruction,1990,"Riki finds himself in the town of Misaki, dotted with illegal nuclear power plants and run by a religious fanatic military organization called ""God's Judgment."" He is taken prisoner and made to fight in gladiatorial matches in a sprawling arena. He finds his brother, whose special powers have given him the name of ""Savior,"" but his reunion with his resentful sibling turns sour rather quickly.","['Action', 'Animation', 'Drama', 'Fantasy']",6.231,13,False
108560,Lady Battle Cop,1990,"When a four-man terrorist group known as Team Phantom begins raising havoc in downtown Tokyo, the city is in desperate need of a hero. An unexpected champion appears in the form of Lady Battle Cop, a former female tennis champion who has been transformed into a seemingly unstoppable cyborg.","['Action', 'Science Fiction']",7.4,10,False
35589,"Like the Clouds, Like the Wind",1990,"Ginga is a simple—yet energetic—country girl, living with her father far from the capital city of the empire in ancient China. When she learns of an opportunity to become a concubine of the young new Emperor, with the possibility of becoming his head wife in charge of all of the other wives, Ginga convinces her father to let her go. Once there, she meets all of the other potential head wives, each of whom have various reasons for being there. All of them must learn to read and write, learn the history of their country, and learn the proper mannerisms for being in the royal court. Ginga's enthusiasm tends to get her in trouble more often than not, but it works to her advantage when they learn that the former emperor's head wife, who is not the mother of the current emperor, is plotting treachery against the new emperor, and that a rebellion is headed toward the capital.","['Romance', 'Animation', 'Comedy', 'History']",6.7,20,False
280,Terminator 2: Judgment Day,1991,"Ten years after the events of the original, a reprogrammed T-800 is sent back in time to protect young John Connor from the shape-shifting T-1000. Together with his mother Sarah, he fights to stop Skynet from triggering a nuclear apocalypse.","['Action', 'Thriller', 'Science Fiction']",8.146,14238,True
10020,Beauty and the Beast,1991,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.","['Romance', 'Family', 'Animation', 'Fantasy']",7.727,10653,False
47423,Once a Thief,1991,Three orphans grow up to become art thieves under the tutelage of a crime boss. Romance complicates matters when the trio are double-crossed.,"['Action', 'Comedy', 'Thriller', 'Crime']",6.83,179,True
399713,Hidden Passion,1991,"There is hidden passion galore as a plain middle aged house wife looks after her wheel chair bound husband who has lost interest in sex. Her young slutty niece, who dresses provocatively wearing thigh high boots, comes to stay with them. There is a nerdy young neighbour who lusts after our Mrs Robinson and of course the ubiquitous local shop keeper who lusts after our young hero for some unknown reason and is a chunky Korean looking actress. The movie is set in the boondocks of HK away from the picturesque city towers that we come to associate with all HK crime melodramas and moves toward ts inevitable finale.","['Drama', 'Crime']",5.5,6,True
879,Hook,1991,"The boy who wasn't supposed to grow up—Peter Pan—does just that, becoming a soulless corporate lawyer whose workaholism could cost him his wife and kids. During his trip to see Granny Wendy in London, the vengeful Capt. Hook kidnaps Peter's kids and forces Peter to return to Neverland.","['Adventure', 'Fantasy', 'Comedy', 'Family']",6.841,5719,False
1541,Thelma & Louise,1991,"Taking a break from their dreary lives, close friends Thelma and Louise embark on a short weekend trip that ends in unforeseen incriminating circumstances. As fugitives, both women rediscover the strength of their bond and their newfound resilience.","['Drama', 'Crime', 'Adventure']",7.602,3854,True
1089,Point Break,1991,"In Los Angeles, a gang of bank robbers who call themselves The Ex-Presidents commit their crimes while wearing masks of Reagan, Carter, Nixon and Johnson. Believing that the members of the gang could be surfers, the F.B.I. sends young agent Johnny Utah to the beach undercover to mix with the surfers and gather information.","['Action', 'Thriller', 'Crime']",7.157,3969,True
59053,The Raffle,1991,"Struggling with a financial crisis, a good-looking widow decides to put herself up for grabs. However, going through with it becomes almost impossible with a new love and the legal system thrown into the mix.",['Drama'],6.793,203,False
15804,A Brighter Summer Day,1991,"A boy experiences first love, friendships and injustices growing up in 1960s Taiwan.","['Crime', 'Drama', 'Romance']",8.255,385,True
2907,The Addams Family,1991,"When a man claiming to be long-lost Uncle Fester reappears after 25 years lost, the family plans a celebration to wake the dead. But the kids barely have time to warm up the electric chair before Morticia begins to suspect Fester is fraud when he can't recall any of the details of Fester's life.","['Comedy', 'Fantasy']",7.1,5028,False
8367,Robin Hood: Prince of Thieves,1991,"Nobleman crusader Robin of Locksley breaks out of a Jerusalem prison with the help of Moorish fellow prisoner Azeem and travels back home to England. But upon arrival he discovers his dead father in the ruins of his family estate, killed by the vicious sheriff of Nottingham, Robin and Azeem join forces with outlaws Little John and Will Scarlett to save the kingdom from the sheriff's villainy.","['Action', 'Adventure', 'Drama']",6.9,3571,False
1633,Fried Green Tomatoes,1991,"Amidst her own personality crisis, a southern housewife meets an outgoing old woman who tells her the story of Idgie Threadgoode and Ruth Jamison, two young women who experienced hardships and love in 1920s Whistle Stop, Alabama.","['Drama', 'Comedy']",7.665,1470,False
17467,Riki-Oh: The Story of Ricky,1991,"In 2001, where all correctional facilities have been privatized, martial artist Ricky finds himself victim to the corrupt system, found ""guilty"" of the manslaughter of an infamous crime boss.","['Action', 'Crime', 'Comedy', 'Thriller']",6.878,366,True
458376,Neo Chinpira 2: Zoom Goes the Bullet,1991,"In the sequel to 1990's classic Neo Chinpira, Junko (Sho Aikawa) attempts to take out Kazama and then goes on the run. However, he quickly begins to feel homesick, and returns home to find that almost everything has changed. Noriko is now a bar mama with a lavish lifestyle, Yumeko is nowhere to be found, and his boss (Toru Minegishi) seems to have sinister plans involving Junko and his uncle (Jo Shishido).",[],0.0,0,False
